TransactionID,Amount,Prediction,Timestamp
7962,579,1,2025-04-20 21:17:43
1580,674,1,2025-04-20 21:17:48
3102,808,0,2025-04-20 21:17:53
2482,998,1,2025-04-20 21:17:58
4759,581,1,2025-04-20 21:18:03
4938,235,0,2025-04-20 21:18:08
6012,13,0,2025-04-20 21:18:13
3799,593,0,2025-04-20 21:18:18
2083,970,1,2025-04-20 21:18:23
7672,616,0,2025-04-20 21:18:28
1079,270,1,2025-04-20 21:18:33
7577,592,1,2025-04-20 21:18:38
6634,929,0,2025-04-20 21:18:43
7359,875,1,2025-04-20 21:18:48
8744,464,0,2025-04-20 21:18:53
3763,137,0,2025-04-20 21:18:58
7218,162,1,2025-04-20 21:19:03
4257,689,0,2025-04-20 21:19:08
4117,72,1,2025-04-20 21:19:13
3051,252,0,2025-04-20 21:19:18
5722,694,1,2025-04-20 21:19:23
6219,598,0,2025-04-20 21:19:28
6012,336,0,2025-04-20 21:19:33
4934,726,0,2025-04-20 21:19:38
9821,897,0,2025-04-20 21:19:43
3195,57,0,2025-04-20 21:19:48
7593,371,0,2025-04-20 21:19:53
3521,118,0,2025-04-20 21:19:58
1711,984,0,2025-04-20 21:20:03
4039,39,1,2025-04-20 21:20:08
6945,131,1,2025-04-20 21:20:13
8205,183,0,2025-04-20 21:20:18
2259,438,0,2025-04-20 21:20:23
4171,295,0,2025-04-20 21:20:28
9783,399,1,2025-04-20 21:20:33
4560,709,0,2025-04-20 21:20:38
4853,269,0,2025-04-20 21:20:43
5200,166,1,2025-04-20 21:20:48
4028,15,1,2025-04-20 21:20:53
6194,156,1,2025-04-20 21:20:58
2572,253,0,2025-04-20 21:21:03
6843,168,0,2025-04-20 21:21:08
1546,168,1,2025-04-20 21:21:13
7633,807,1,2025-04-20 21:21:18
9967,558,0,2025-04-20 21:21:23
4663,259,0,2025-04-20 21:21:28
9052,823,1,2025-04-20 21:21:33
2503,361,1,2025-04-20 21:21:38
3352,68,1,2025-04-20 21:21:43
3078,717,1,2025-04-20 21:21:48
2729,652,0,2025-04-20 21:21:53
3165,913,1,2025-04-20 21:21:58
6114,928,1,2025-04-20 21:22:03
1885,669,1,2025-04-20 21:22:08
5134,803,1,2025-04-20 21:22:13
8328,633,0,2025-04-20 21:22:18
9707,168,0,2025-04-20 21:22:23
4847,296,1,2025-04-20 21:22:28
3509,301,1,2025-04-20 21:22:33
3692,609,1,2025-04-20 21:22:38
9983,723,1,2025-04-20 21:22:43
4018,534,1,2025-04-20 21:22:48
7450,882,1,2025-04-20 21:22:53
1422,388,1,2025-04-20 21:22:58
7676,758,0,2025-04-20 21:23:03
6721,93,0,2025-04-20 21:23:08
5015,724,1,2025-04-20 21:23:13
2867,95,0,2025-04-20 21:23:18
9439,86,0,2025-04-20 21:23:23
3039,677,1,2025-04-20 21:23:28
3560,671,0,2025-04-20 21:23:33
2909,903,0,2025-04-20 21:23:38
8805,627,1,2025-04-20 21:23:43
2526,656,0,2025-04-20 21:23:48
1825,121,1,2025-04-20 21:23:53
7861,11,0,2025-04-20 21:23:58
8750,979,0,2025-04-20 21:24:03
8831,605,0,2025-04-20 21:24:08
5296,483,0,2025-04-20 21:24:13
2033,949,1,2025-04-20 21:24:18
2098,854,1,2025-04-20 21:24:23
3688,409,1,2025-04-20 21:24:28
8201,51,0,2025-04-20 21:24:33
2268,365,0,2025-04-20 21:24:38
8899,196,1,2025-04-20 21:24:43
2553,285,1,2025-04-20 21:24:48
9045,355,1,2025-04-20 21:24:53
8070,165,0,2025-04-20 21:24:58
3936,557,1,2025-04-20 21:25:03
1921,64,1,2025-04-20 21:25:08
5767,746,1,2025-04-20 21:25:13
9064,513,1,2025-04-20 21:25:19
1144,283,0,2025-04-20 21:25:24
1953,810,1,2025-04-20 21:25:29
8446,873,0,2025-04-20 21:25:34
6432,485,1,2025-04-20 21:25:39
9827,158,1,2025-04-20 21:25:44
8431,973,0,2025-04-20 21:25:49
7850,892,1,2025-04-20 21:25:54
6963,40,1,2025-04-20 21:25:59
5894,746,0,2025-04-20 21:26:04
9679,922,0,2025-04-20 21:26:09
9469,340,0,2025-04-20 21:26:14
2239,238,1,2025-04-20 21:26:19
2467,936,0,2025-04-20 21:26:24
7117,966,0,2025-04-20 21:26:29
3002,45,0,2025-04-20 21:26:34
8785,795,1,2025-04-20 21:26:39
4383,873,1,2025-04-20 21:26:44
7849,436,0,2025-04-20 21:26:49
9634,271,0,2025-04-20 21:26:54
7558,55,1,2025-04-20 21:26:59
6981,975,0,2025-04-20 21:27:04
9441,348,0,2025-04-20 21:27:09
2241,66,0,2025-04-20 21:27:14
5949,823,0,2025-04-20 21:27:19
5033,670,1,2025-04-20 21:27:24
6359,831,0,2025-04-20 21:27:29
3747,681,1,2025-04-20 21:27:34
3801,46,1,2025-04-20 21:27:39
5682,891,1,2025-04-20 21:27:44
6812,691,1,2025-04-20 21:27:49
5439,200,1,2025-04-20 21:27:54
3635,182,0,2025-04-20 21:27:59
7220,342,1,2025-04-20 21:28:04
6150,880,1,2025-04-20 21:28:09
1802,596,1,2025-04-20 21:28:14
9705,540,1,2025-04-20 21:28:19
6059,331,0,2025-04-20 21:28:24
6744,96,1,2025-04-20 21:28:29
4922,31,0,2025-04-20 21:28:34
2548,581,0,2025-04-20 21:28:39
9186,365,1,2025-04-20 21:28:44
8440,121,0,2025-04-20 21:28:49
5946,191,1,2025-04-20 21:28:54
8062,58,0,2025-04-20 21:28:59
1542,677,1,2025-04-20 21:29:04
1321,332,1,2025-04-20 21:29:09
5088,582,0,2025-04-20 21:29:14
2922,964,1,2025-04-20 21:29:19
2277,724,1,2025-04-20 21:29:24
8636,107,0,2025-04-20 21:29:29
9487,330,0,2025-04-20 21:29:34
8796,944,1,2025-04-20 21:29:39
8088,514,0,2025-04-20 21:29:44
1520,211,1,2025-04-20 21:29:49
1694,404,0,2025-04-20 21:29:54
8080,309,1,2025-04-20 21:29:59
7942,50,1,2025-04-20 21:30:04
7709,204,0,2025-04-20 21:30:09
6965,690,1,2025-04-20 21:30:14
3351,533,1,2025-04-20 21:30:19
3926,258,0,2025-04-20 21:30:24
1177,10,0,2025-04-20 21:30:29
1088,769,1,2025-04-20 21:30:34
5800,886,0,2025-04-20 21:30:39
7235,896,0,2025-04-20 21:30:44
8098,467,0,2025-04-20 21:30:49
6611,179,1,2025-04-20 21:30:54
6715,676,1,2025-04-20 21:30:59
8262,28,0,2025-04-20 21:31:04
2426,284,1,2025-04-20 21:31:09
9809,411,1,2025-04-20 21:31:14
1883,652,1,2025-04-20 21:31:19
5910,319,0,2025-04-20 21:31:24
1645,139,1,2025-04-20 21:31:29
8773,735,0,2025-04-20 21:31:34
8971,753,1,2025-04-20 21:31:39
2122,269,0,2025-04-20 21:31:44
1271,151,0,2025-04-20 21:31:49
6883,660,1,2025-04-20 21:31:54
1437,295,0,2025-04-20 21:31:59
7959,957,0,2025-04-20 21:32:04
9789,677,1,2025-04-20 21:32:09
6023,404,0,2025-04-20 21:32:14
2401,918,0,2025-04-20 21:32:19
7723,482,1,2025-04-20 21:32:24
1314,703,0,2025-04-20 21:32:29
3327,588,0,2025-04-20 21:32:34
2612,261,1,2025-04-20 21:32:39
3704,850,1,2025-04-20 21:32:44
8805,118,1,2025-04-20 21:32:49
4561,578,0,2025-04-20 21:32:54
2809,559,0,2025-04-20 21:32:59
7252,980,1,2025-04-20 21:33:04
8409,142,0,2025-04-20 21:33:09
7055,318,0,2025-04-20 21:33:14
1704,812,1,2025-04-20 21:33:19
9790,141,0,2025-04-20 21:33:24
5971,858,0,2025-04-20 21:33:29
7914,868,0,2025-04-20 21:33:34
9637,188,0,2025-04-20 21:33:39
5257,220,1,2025-04-20 21:33:44
3614,445,0,2025-04-20 21:33:49
8407,169,0,2025-04-20 21:33:54
9803,286,0,2025-04-20 21:33:59
8230,177,1,2025-04-20 21:34:04
4452,122,0,2025-04-20 21:34:09
5174,805,0,2025-04-20 21:34:14
3577,29,1,2025-04-20 21:34:19
4460,458,1,2025-04-20 21:34:24
1519,197,0,2025-04-20 21:34:30
7518,629,1,2025-04-20 21:34:35
1121,232,1,2025-04-20 21:34:40
5488,31,0,2025-04-20 21:34:45
5286,289,0,2025-04-20 21:34:50
1096,886,0,2025-04-20 21:34:55
9278,356,1,2025-04-20 21:35:00
8849,502,1,2025-04-20 21:35:05
4583,704,0,2025-04-20 21:35:10
2597,812,0,2025-04-20 21:35:15
7070,67,0,2025-04-20 21:35:20
4430,782,0,2025-04-20 21:35:25
5029,293,1,2025-04-20 21:35:30
4287,921,1,2025-04-20 21:35:35
3799,229,1,2025-04-20 21:35:40
3856,794,0,2025-04-20 21:35:45
4075,884,0,2025-04-20 21:35:50
6029,660,0,2025-04-20 21:35:55
1791,639,1,2025-04-20 21:36:00
5464,973,1,2025-04-20 21:36:05
5266,24,0,2025-04-20 21:36:10
2414,172,1,2025-04-20 21:36:15
4541,650,0,2025-04-20 21:36:20
2929,801,1,2025-04-20 21:36:25
4855,25,1,2025-04-20 21:36:30
2340,668,1,2025-04-20 21:36:35
8189,759,1,2025-04-20 21:36:40
6595,552,1,2025-04-20 21:36:45
6594,326,1,2025-04-20 21:36:50
4641,577,1,2025-04-20 21:36:55
7813,44,0,2025-04-20 21:37:00
7442,235,0,2025-04-20 21:37:05
6225,640,0,2025-04-20 21:37:10
5104,220,1,2025-04-20 21:37:15
6087,122,0,2025-04-20 21:37:20
2991,682,0,2025-04-20 21:37:25
1570,228,0,2025-04-20 21:37:30
7797,575,0,2025-04-20 21:37:35
8990,598,0,2025-04-20 21:37:40
1736,438,0,2025-04-20 21:37:45
5684,410,0,2025-04-20 21:37:50
2150,588,0,2025-04-20 21:37:55
1000,616,0,2025-04-20 21:38:00
5245,954,0,2025-04-20 21:38:05
1269,462,0,2025-04-20 21:38:10
8164,710,1,2025-04-20 21:38:15
8017,167,1,2025-04-20 21:38:20
9831,570,1,2025-04-20 21:38:25
9712,344,0,2025-04-20 21:38:30
7413,519,1,2025-04-20 21:38:35
9600,211,0,2025-04-20 21:38:40
9698,948,0,2025-04-20 21:38:45
9485,774,1,2025-04-20 21:38:50
9450,28,1,2025-04-20 21:38:55
6255,301,0,2025-04-20 21:39:00
9576,370,0,2025-04-20 21:39:05
4680,260,0,2025-04-20 21:39:10
3396,918,1,2025-04-20 21:39:15
3003,877,0,2025-04-20 21:39:20
7934,28,1,2025-04-20 21:39:25
8284,80,1,2025-04-20 21:39:30
7525,588,1,2025-04-20 21:39:35
5251,539,0,2025-04-20 21:39:40
9492,339,0,2025-04-20 21:39:45
9726,395,0,2025-04-20 21:39:50
7595,333,1,2025-04-20 21:39:55
1904,529,1,2025-04-20 21:40:00
5308,54,1,2025-04-20 21:40:05
1340,56,0,2025-04-20 21:40:10
1904,128,1,2025-04-20 21:40:15
2033,728,0,2025-04-20 21:40:20
3900,742,1,2025-04-20 21:40:25
5097,376,0,2025-04-20 21:40:30
7159,973,1,2025-04-20 21:40:35
1094,495,1,2025-04-20 21:40:40
6194,441,0,2025-04-20 21:40:45
8318,287,0,2025-04-20 21:40:50
9090,334,1,2025-04-20 21:40:55
4360,16,1,2025-04-20 21:41:00
8362,784,1,2025-04-20 21:41:05
2720,924,1,2025-04-20 21:41:10
9028,573,0,2025-04-20 21:41:15
6053,758,0,2025-04-20 21:41:20
3446,389,0,2025-04-20 21:41:25
1656,420,0,2025-04-20 21:41:30
5867,778,0,2025-04-20 21:41:35
2974,251,1,2025-04-20 21:41:40
7896,767,0,2025-04-20 21:41:45
9151,847,0,2025-04-20 21:41:50
2876,625,0,2025-04-20 21:41:55
3449,128,1,2025-04-20 21:42:00
6118,456,0,2025-04-20 21:42:05
7193,39,1,2025-04-20 21:42:10
7900,218,1,2025-04-20 21:42:15
8662,559,0,2025-04-20 21:42:20
7501,727,1,2025-04-20 21:42:25
7570,1000,0,2025-04-20 21:42:30
3139,211,1,2025-04-20 21:42:35
3875,326,0,2025-04-20 21:42:40
9868,240,0,2025-04-20 21:42:45
4100,16,0,2025-04-20 21:42:50
5661,254,1,2025-04-20 21:42:55
7929,803,0,2025-04-20 21:43:00
5870,998,0,2025-04-20 21:43:05
4230,320,0,2025-04-20 21:43:10
2600,918,0,2025-04-20 21:43:15
9048,612,1,2025-04-20 21:43:20
2420,15,0,2025-04-20 21:43:25
5209,220,1,2025-04-20 21:43:30
6080,705,1,2025-04-20 21:43:36
2360,215,0,2025-04-20 21:43:41
1126,375,1,2025-04-20 21:43:46
4631,513,1,2025-04-20 21:43:51
5917,820,1,2025-04-20 21:43:56
8210,964,1,2025-04-20 21:44:01
4792,702,0,2025-04-20 21:44:06
5397,144,1,2025-04-20 21:44:11
8904,926,1,2025-04-20 21:44:16
6461,796,1,2025-04-20 21:44:21
8922,253,1,2025-04-20 21:44:26
8349,997,1,2025-04-20 21:44:31
9251,44,0,2025-04-20 21:44:36
2943,656,0,2025-04-20 21:44:41
6437,207,0,2025-04-20 21:44:46
6033,716,0,2025-04-20 21:44:51
2310,955,1,2025-04-20 21:44:56
6582,774,1,2025-04-20 21:45:01
1901,823,0,2025-04-20 21:45:06
4973,125,0,2025-04-20 21:45:11
4518,427,1,2025-04-20 21:45:16
4942,260,0,2025-04-20 21:45:21
8060,472,0,2025-04-20 21:45:26
5117,379,0,2025-04-20 21:45:31
4026,460,1,2025-04-20 21:45:36
7062,366,0,2025-04-20 21:45:41
6061,50,1,2025-04-20 21:45:46
1399,176,0,2025-04-20 21:45:51
6159,303,0,2025-04-20 21:45:56
3820,967,0,2025-04-20 21:46:01
2301,877,0,2025-04-20 21:46:06
9139,27,0,2025-04-20 21:46:11
2729,195,0,2025-04-20 21:46:16
7841,962,0,2025-04-20 21:46:21
8208,45,1,2025-04-20 21:46:26
2562,928,1,2025-04-20 21:46:31
6803,295,0,2025-04-20 21:46:36
2906,812,1,2025-04-20 21:46:41
2006,308,1,2025-04-20 21:46:46
3525,520,0,2025-04-20 21:46:51
5088,654,1,2025-04-20 21:46:56
8926,288,0,2025-04-20 21:47:01
8019,167,1,2025-04-20 21:47:06
3743,621,0,2025-04-20 21:47:11
2002,925,0,2025-04-20 21:47:16
4381,911,1,2025-04-20 21:47:21
1120,926,1,2025-04-20 21:47:26
2518,821,1,2025-04-20 21:47:31
3320,619,0,2025-04-20 21:47:36
6403,566,0,2025-04-20 21:47:41
7504,539,0,2025-04-20 21:47:46
6126,311,0,2025-04-20 21:47:51
1009,643,0,2025-04-20 21:47:56
1278,373,0,2025-04-20 21:48:01
5005,177,0,2025-04-20 21:48:06
8282,287,1,2025-04-20 21:48:11
9038,973,0,2025-04-20 21:48:16
6187,806,1,2025-04-20 21:48:21
1337,610,0,2025-04-20 21:48:26
3060,305,1,2025-04-20 21:48:31
3254,21,0,2025-04-20 21:48:36
1103,18,1,2025-04-20 21:48:41
5855,373,1,2025-04-20 21:48:46
8759,188,1,2025-04-20 21:48:51
2005,81,1,2025-04-20 21:48:56
6659,931,0,2025-04-20 21:49:01
4802,718,1,2025-04-20 21:49:06
7644,958,0,2025-04-20 21:49:11
5623,148,0,2025-04-20 21:49:16
4704,957,1,2025-04-20 21:49:21
9314,879,0,2025-04-20 21:49:26
7968,485,1,2025-04-20 21:49:31
3093,265,0,2025-04-20 21:49:36
8405,186,0,2025-04-20 21:49:41
3842,153,0,2025-04-20 21:49:46
7614,146,1,2025-04-20 21:49:51
4543,837,0,2025-04-20 21:49:56
8747,877,0,2025-04-20 21:50:01
9549,502,1,2025-04-20 21:50:06
5002,663,0,2025-04-20 21:50:11
2514,546,0,2025-04-20 21:50:16
9091,769,0,2025-04-20 21:50:21
9734,114,1,2025-04-20 21:50:26
6140,847,0,2025-04-20 21:50:31
1453,408,1,2025-04-20 21:50:36
6204,962,1,2025-04-20 21:50:41
6971,681,1,2025-04-20 21:50:46
5512,469,1,2025-04-20 21:50:51
3135,18,1,2025-04-20 21:50:56
5737,490,1,2025-04-20 21:51:01
8912,927,1,2025-04-20 21:51:06
5433,213,0,2025-04-20 21:51:11
6908,509,0,2025-04-20 21:51:16
2683,390,0,2025-04-20 21:51:21
3092,948,0,2025-04-20 21:51:26
5524,789,0,2025-04-20 21:51:31
8025,826,0,2025-04-20 21:51:36
9674,778,0,2025-04-20 21:51:41
8157,824,0,2025-04-20 21:51:46
8904,207,0,2025-04-20 21:51:51
5463,385,0,2025-04-20 21:51:56
9047,133,1,2025-04-20 21:52:01
6135,875,0,2025-04-20 21:52:06
1842,942,0,2025-04-20 21:52:11
6676,765,1,2025-04-20 21:52:17
3865,556,1,2025-04-20 21:52:22
4178,136,0,2025-04-20 21:52:27
7899,87,1,2025-04-20 21:52:32
3280,588,0,2025-04-20 21:52:37
9036,330,1,2025-04-20 21:52:42
6202,745,0,2025-04-20 21:52:47
9943,386,1,2025-04-20 21:52:52
3138,413,1,2025-04-20 21:52:57
2707,75,0,2025-04-20 21:53:02
6597,66,0,2025-04-20 21:53:07
6017,915,1,2025-04-20 21:53:12
8328,803,0,2025-04-20 21:53:17
6549,376,0,2025-04-20 21:53:22
8317,87,0,2025-04-20 21:53:27
9116,133,0,2025-04-20 21:53:32
9770,93,0,2025-04-20 21:53:37
3020,698,1,2025-04-20 21:53:42
1514,245,1,2025-04-20 21:53:47
6018,478,1,2025-04-20 21:53:52
1912,57,0,2025-04-20 21:53:57
3395,979,1,2025-04-20 21:54:02
8475,222,0,2025-04-20 21:54:07
3158,374,1,2025-04-20 21:54:12
5262,29,1,2025-04-20 21:54:17
7831,361,0,2025-04-20 21:54:22
5592,292,1,2025-04-20 21:54:27
4108,676,1,2025-04-20 21:54:32
2379,580,1,2025-04-20 21:54:37
1664,194,0,2025-04-20 21:54:42
8110,288,0,2025-04-20 21:54:47
7562,302,1,2025-04-20 21:54:52
8881,467,0,2025-04-20 21:54:57
8220,88,0,2025-04-20 21:55:02
6156,330,0,2025-04-20 21:55:07
8490,703,1,2025-04-20 21:55:12
8030,933,1,2025-04-20 21:55:17
3707,356,0,2025-04-20 21:55:22
4938,131,1,2025-04-20 21:55:27
9537,754,1,2025-04-20 21:55:32
8639,616,1,2025-04-20 21:55:37
9598,188,1,2025-04-20 21:55:42
8801,233,0,2025-04-20 21:55:47
8578,343,0,2025-04-20 21:55:52
1976,317,0,2025-04-20 21:55:57
6348,288,0,2025-04-20 21:56:02
5811,893,1,2025-04-20 21:56:07
1442,209,1,2025-04-20 23:22:30
4304,198,0,2025-04-20 23:22:35
6983,426,1,2025-04-20 23:22:40
9501,900,0,2025-04-20 23:22:46
7648,859,1,2025-04-20 23:22:51
7431,381,0,2025-04-20 23:22:56
5316,414,1,2025-04-20 23:23:01
2832,661,0,2025-04-20 23:23:06
1520,686,0,2025-04-20 23:23:11
6305,170,0,2025-04-20 23:23:16
5429,580,1,2025-04-20 23:23:21
9085,987,1,2025-04-20 23:23:26
7694,575,1,2025-04-20 23:23:31
1905,364,1,2025-04-20 23:23:36
2205,959,0,2025-04-20 23:23:41
7438,444,1,2025-04-20 23:23:46
3799,651,1,2025-04-20 23:23:51
8806,897,1,2025-04-20 23:23:56
5313,812,0,2025-04-20 23:24:01
2970,612,0,2025-04-20 23:24:06
4226,153,0,2025-04-20 23:24:11
3780,600,0,2025-04-20 23:24:16
4461,344,0,2025-04-20 23:24:21
7793,527,0,2025-04-20 23:24:26
6250,796,1,2025-04-20 23:24:31
5850,979,1,2025-04-20 23:24:36
6219,841,0,2025-04-20 23:24:41
9438,871,0,2025-04-20 23:24:46
3070,46,1,2025-04-20 23:24:51
7200,350,0,2025-04-20 23:24:56
2932,118,1,2025-04-20 23:25:01
7944,230,1,2025-04-20 23:25:06
6207,119,0,2025-04-20 23:25:11
2357,881,1,2025-04-20 23:25:16
3330,607,0,2025-04-20 23:25:21
7891,760,1,2025-04-20 23:25:26
1038,720,1,2025-04-20 23:25:31
1168,583,1,2025-04-20 23:25:36
8964,790,0,2025-04-20 23:25:41
1793,795,0,2025-04-20 23:25:46
5384,987,1,2025-04-20 23:25:51
4679,964,1,2025-04-20 23:25:56
7600,679,0,2025-04-20 23:26:01
9411,652,1,2025-04-20 23:26:06
8208,479,0,2025-04-20 23:26:11
8526,384,1,2025-04-20 23:26:16
6503,565,1,2025-04-20 23:26:21
8440,62,1,2025-04-20 23:26:26
7911,327,1,2025-04-20 23:26:31
8441,67,0,2025-04-20 23:26:36
8299,870,0,2025-04-20 23:26:41
5930,14,0,2025-04-20 23:26:46
4111,194,0,2025-04-20 23:26:51
5102,571,0,2025-04-20 23:26:56
8543,179,1,2025-04-20 23:27:01
3880,124,0,2025-04-20 23:27:06
8448,81,1,2025-04-20 23:27:11
7919,44,0,2025-04-20 23:27:16
7007,551,1,2025-04-20 23:27:21
4615,225,1,2025-04-20 23:27:26
8052,206,1,2025-04-20 23:27:31
6783,725,1,2025-04-20 23:27:36
4176,471,1,2025-04-20 23:27:41
7329,485,0,2025-04-20 23:27:46
1556,30,0,2025-04-20 23:27:51
5979,736,0,2025-04-20 23:27:56
8244,708,0,2025-04-20 23:28:01
5651,676,1,2025-04-20 23:28:06
8401,969,1,2025-04-20 23:28:11
2042,533,1,2025-04-20 23:28:16
3166,303,0,2025-04-20 23:28:21
4850,565,0,2025-04-20 23:28:26
2211,187,0,2025-04-20 23:28:31
9556,861,1,2025-04-20 23:28:36
2372,33,0,2025-04-20 23:28:41
2959,726,1,2025-04-20 23:28:46
7410,880,0,2025-04-20 23:28:51
6382,294,1,2025-04-20 23:28:56
1025,626,0,2025-04-20 23:29:01
2958,16,0,2025-04-20 23:29:06
7162,386,1,2025-04-20 23:29:11
8597,17,1,2025-04-20 23:29:16
4355,261,1,2025-04-20 23:29:21
3120,256,1,2025-04-20 23:29:26
9354,867,0,2025-04-20 23:29:31
8616,207,1,2025-04-20 23:29:36
5232,585,0,2025-04-20 23:29:41
2771,229,1,2025-04-20 23:29:46
3929,393,0,2025-04-20 23:29:51
7831,782,0,2025-04-20 23:29:56
4248,843,1,2025-04-20 23:30:01
9026,616,1,2025-04-20 23:30:06
2796,191,1,2025-04-20 23:30:11
6619,629,1,2025-04-20 23:30:16
3940,677,0,2025-04-20 23:30:21
9497,131,0,2025-04-20 23:30:26
8046,354,1,2025-04-20 23:30:31
4405,609,0,2025-04-20 23:30:36
6452,212,1,2025-04-20 23:30:41
9332,576,0,2025-04-20 23:30:46
5559,115,0,2025-04-20 23:30:51
9481,987,1,2025-04-20 23:30:56
5121,899,1,2025-04-20 23:31:01
7223,360,1,2025-04-20 23:31:06
1757,290,1,2025-04-20 23:31:12
6066,550,1,2025-04-20 23:31:17
3539,107,1,2025-04-20 23:31:22
2632,80,0,2025-04-20 23:31:27
3967,319,0,2025-04-20 23:31:32
8268,60,0,2025-04-20 23:31:37
4194,766,0,2025-04-20 23:31:42
8736,300,0,2025-04-20 23:31:47
6912,171,1,2025-04-20 23:31:52
3984,452,1,2025-04-20 23:31:57
5932,154,1,2025-04-20 23:32:02
7233,756,0,2025-04-20 23:32:07
4819,10,1,2025-04-20 23:32:12
7191,751,1,2025-04-20 23:32:17
9031,731,1,2025-04-20 23:32:22
8296,469,1,2025-04-20 23:32:27
8499,498,0,2025-04-20 23:32:32
8526,408,0,2025-04-20 23:32:37
4694,555,0,2025-04-20 23:32:42
8679,390,1,2025-04-20 23:32:47
5871,407,0,2025-04-20 23:32:52
4987,301,0,2025-04-20 23:32:57
2690,91,1,2025-04-20 23:33:02
4619,844,1,2025-04-20 23:33:07
1566,847,1,2025-04-20 23:33:12
3655,980,0,2025-04-20 23:33:17
3761,911,1,2025-04-20 23:33:22
9020,984,1,2025-04-20 23:33:27
9039,479,1,2025-04-20 23:33:32
6303,75,1,2025-04-20 23:33:37
9279,803,1,2025-04-20 23:33:42
7977,296,1,2025-04-20 23:33:47
6899,280,0,2025-04-20 23:33:52
3896,798,1,2025-04-20 23:33:57
3172,501,1,2025-04-20 23:34:02
2491,312,0,2025-04-20 23:34:07
4317,316,1,2025-04-20 23:34:12
6191,684,1,2025-04-20 23:34:17
4928,770,0,2025-04-20 23:34:22
6764,673,0,2025-04-20 23:34:27
4457,658,0,2025-04-20 23:34:32
6027,256,0,2025-04-20 23:34:37
3121,380,1,2025-04-20 23:34:42
8525,481,0,2025-04-20 23:34:47
2337,420,1,2025-04-20 23:34:52
3753,229,0,2025-04-20 23:34:57
9721,248,1,2025-04-20 23:35:02
4624,258,0,2025-04-20 23:35:07
5481,500,1,2025-04-20 23:35:12
1321,577,1,2025-04-20 23:35:17
8364,830,1,2025-04-20 23:35:22
4312,301,0,2025-04-20 23:35:27
1044,99,0,2025-04-20 23:35:32
7871,375,0,2025-04-20 23:35:37
8328,927,0,2025-04-20 23:35:42
4414,251,0,2025-04-20 23:35:47
1805,889,1,2025-04-20 23:35:52
4542,627,0,2025-04-20 23:35:57
1639,112,0,2025-04-20 23:36:02
4091,914,0,2025-04-20 23:36:07
6911,656,1,2025-04-20 23:36:12
1198,446,0,2025-04-20 23:36:17
1968,341,0,2025-04-20 23:36:22
4775,671,0,2025-04-20 23:36:27
3262,779,1,2025-04-20 23:36:32
2884,930,0,2025-04-20 23:36:37
2826,416,1,2025-04-20 23:36:42
6155,314,1,2025-04-20 23:36:47
2213,861,0,2025-04-20 23:36:52
2231,859,1,2025-04-20 23:36:57
3082,105,1,2025-04-20 23:37:02
7288,742,1,2025-04-20 23:37:07
1258,303,0,2025-04-20 23:37:12
3438,418,1,2025-04-20 23:37:17
6476,254,0,2025-04-20 23:37:22
1114,145,0,2025-04-20 23:37:27
9310,830,0,2025-04-20 23:37:32
9244,846,0,2025-04-20 23:37:37
4407,891,0,2025-04-20 23:37:42
9195,256,0,2025-04-20 23:37:47
2491,775,1,2025-04-20 23:37:52
2099,744,0,2025-04-20 23:37:57
4372,205,1,2025-04-20 23:38:02
5147,655,0,2025-04-20 23:38:07
2187,235,0,2025-04-20 23:38:12
9026,325,0,2025-04-20 23:38:17
6682,259,0,2025-04-20 23:38:22
9589,411,0,2025-04-20 23:38:27
8408,141,1,2025-04-20 23:38:32
6305,203,1,2025-04-20 23:38:37
9402,359,1,2025-04-20 23:38:42
9671,939,0,2025-04-20 23:38:47
5084,226,0,2025-04-20 23:38:52
4560,98,1,2025-04-20 23:38:57
2038,90,1,2025-04-20 23:39:02
2584,642,1,2025-04-20 23:39:07
8430,928,0,2025-04-20 23:39:12
2749,646,1,2025-04-20 23:39:17
5585,307,1,2025-04-20 23:39:22
7261,342,1,2025-04-20 23:39:27
4314,173,1,2025-04-20 23:39:33
8512,719,1,2025-04-20 23:39:38
4070,139,1,2025-04-20 23:39:43
8679,199,0,2025-04-20 23:39:48
3823,662,0,2025-04-20 23:39:53
2708,784,1,2025-04-20 23:39:58
2798,633,0,2025-04-20 23:40:03
5960,233,1,2025-04-20 23:40:08
9559,300,0,2025-04-20 23:40:13
1129,326,1,2025-04-20 23:40:18
5012,729,0,2025-04-20 23:40:23
8016,380,1,2025-04-20 23:40:28
3384,132,1,2025-04-20 23:40:33
2125,893,0,2025-04-20 23:40:38
6626,844,0,2025-04-20 23:40:43
1908,361,0,2025-04-20 23:40:48
2064,217,0,2025-04-20 23:40:53
1841,959,1,2025-04-20 23:40:58
1204,305,1,2025-04-20 23:41:03
9664,671,0,2025-04-20 23:41:08
1882,208,0,2025-04-20 23:41:13
6273,663,1,2025-04-20 23:41:18
7452,54,0,2025-04-20 23:41:23
2626,991,1,2025-04-20 23:41:28
8733,403,0,2025-04-21 10:11:53
8935,613,1,2025-04-21 10:11:58
8481,940,0,2025-04-21 10:12:03
8244,946,0,2025-04-21 10:12:08
2193,717,0,2025-04-21 10:12:13
8861,130,0,2025-04-21 10:12:18
2409,17,0,2025-04-21 10:12:23
4367,743,1,2025-04-21 10:12:28
4942,565,1,2025-04-21 10:12:33
